,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
13881,467000.0,3,2.5,7.595889917718538,8.512783482927537,2.0,0.0,0.0,3,8,1990,0.0,2004,0.0,7.882314918980268,6816
13882,243500.0,3,3.0,7.6544432264701125,8.961109485898655,1.0,0.0,0.0,3,6,2110,0.0,1981,0.0,7.1929342212158,10044
13883,593000.0,3,2.75,7.512071245835466,7.52294091807237,2.0,0.0,0.0,3,10,1690,140.0,2011,0.0,7.745002803515839,2680
13884,223000.0,3,1.0,6.84587987526405,8.984693690443855,1.0,0.0,0.0,3,6,940,0.0,1961,0.0,6.956545443151569,7980
13885,574000.0,4,2.5,7.9996785794994505,9.22808205345234,2.0,0.0,2.0,3,9,2980,0.0,2003,0.0,7.9996785794994505,8828
13886,400000.0,3,2.0,7.723120092266331,9.33300038471207,1.0,0.0,0.0,3,7,1130,1130.0,1986,0.0,7.640123172695364,10248
13887,772000.0,4,2.75,8.151909872940905,11.158120200662147,1.0,0.0,0.0,4,8,1750,1720.0,1962,0.0,7.989560449333865,43560
13888,593777.0,3,1.75,7.31986492980897,9.254357257392957,1.0,0.0,0.0,4,7,1510,0.0,1964,0.0,7.177782416195197,9450
13889,539500.0,4,3.5,7.904703913873747,8.652073673610056,2.0,0.0,0.0,4,8,2040,670.0,1997,0.0,7.824046010856292,5722
13890,550000.0,3,2.5,7.640123172695364,7.872836175025724,2.0,0.0,0.0,3,8,2080,0.0,2006,0.0,7.473069088032197,2772
13891,265000.0,2,2.0,7.528331766707247,9.292473201514705,1.0,0.0,0.0,3,8,1260,600.0,1952,0.0,7.1308988302963465,10008
13892,428000.0,3,1.75,7.659171367666058,9.143131622282732,1.0,0.0,0.0,3,7,1280,840.0,1979,0.0,7.696212639346407,9000
13893,505000.0,3,2.0,7.01211529430638,9.033006356693267,1.0,0.0,0.0,5,7,1110,0.0,1951,0.0,7.251344983372214,7734
13895,230000.0,3,1.75,7.326465613840322,9.63847979712322,1.0,0.0,0.0,3,8,1520,0.0,1968,0.0,7.727535110475448,14981
13896,695000.0,4,2.5,7.882314918980268,9.2093398716426,2.0,0.0,0.0,3,10,2650,0.0,1990,0.0,7.904703913873747,8012
13897,700000.0,4,2.75,8.116715624819111,8.969160133175821,2.0,0.0,2.0,3,9,3350,0.0,2004,0.0,8.261009786023827,7886
13898,712500.0,3,1.75,7.478734825567875,7.937374696163295,1.5,0.0,0.0,3,7,1770,0.0,1914,0.0,7.396335293800808,3254
13899,480000.0,3,2.5,7.696212639346407,8.453614209773367,2.0,0.0,0.0,3,8,2200,0.0,2005,0.0,7.799753318287247,3833
13900,470000.0,3,2.5,7.600902459542082,9.03884005381381,1.0,0.0,0.0,4,7,1300,700.0,1968,0.0,7.6544432264701125,8400
13901,335000.0,3,1.75,7.455876687491824,9.616005460087013,1.0,0.0,0.0,3,7,1150,580.0,1980,0.0,7.549609165154532,15483
13902,270000.0,3,1.5,7.170119543449628,8.975503722070927,1.0,0.0,0.0,3,7,900,400.0,1970,0.0,7.396335293800808,7600
13903,810000.0,5,3.25,7.989560449333865,11.119512437886206,1.0,0.0,0.0,3,8,2530,420.0,1981,2004.0,7.8709295967551425,39820
13904,589000.0,3,3.0,7.450079569807499,6.860663671448287,3.0,0.0,0.0,3,8,1460,260.0,2006,0.0,7.450079569807499,1294
13905,415000.0,2,1.0,6.779921907472252,8.42463920980563,1.0,0.0,0.0,3,7,880,0.0,1951,0.0,7.222566018822171,5243
13906,197000.0,4,2.25,7.489970898834801,9.487972108574462,1.0,0.0,0.0,3,7,1220,570.0,1979,0.0,7.461640392208575,8950
13907,235500.0,3,1.5,7.22983877815125,8.935903526274423,1.0,0.0,0.0,4,7,790,590.0,1971,0.0,7.358830898342354,7904
13908,460000.0,3,2.25,7.333023014386481,7.517520850603031,2.0,0.0,0.0,3,8,1240,290.0,2008,0.0,7.495541943884256,3431
13909,572500.0,5,1.75,7.753623546559746,8.506536611227709,1.0,0.0,0.0,4,8,1380,950.0,1955,0.0,7.659171367666058,5605
13910,302000.0,5,2.0,7.3395376954076745,9.172534657240284,1.0,0.0,0.0,4,7,1540,0.0,1960,0.0,7.723120092266331,9600
13911,870000.0,3,2.5,8.07402621612406,9.062999784077473,2.0,0.0,0.0,4,10,2530,680.0,1990,0.0,7.874739125171811,8630
13912,485000.0,3,1.0,7.029972911706386,8.65834547117212,1.0,0.0,0.0,3,7,960,0.0,1939,0.0,7.31986492980897,6000
13913,240000.0,3,2.0,7.286191714702382,8.926118971153382,1.0,0.0,0.0,3,7,1460,0.0,1968,0.0,7.365180126021013,7526
13914,383000.0,3,1.75,7.251344983372214,8.88391747120797,1.0,0.0,0.0,3,7,1410,0.0,1967,0.0,7.346010209913293,7600
13915,750000.0,4,2.75,7.4673710669175595,8.533066540572527,1.5,0.0,0.0,3,8,1750,0.0,1903,0.0,7.438383530044307,4572
13916,409950.0,2,1.75,7.222566018822171,8.54188580400661,1.0,0.0,0.0,5,6,1370,0.0,1944,0.0,7.090076835776092,5100
13917,246000.0,3,1.5,7.484368643286131,10.078238860499914,1.0,0.0,0.0,3,7,1780,0.0,1953,0.0,7.029972911706386,14450
13918,860000.0,4,1.75,7.5443321080536885,8.411832675758411,2.0,0.0,0.0,5,7,1490,400.0,1937,0.0,7.5443321080536885,5000
13919,339950.0,3,2.25,7.396335293800808,9.416947954650293,2.0,0.0,0.0,4,7,1630,0.0,1985,0.0,7.455876687491824,9948
13920,315000.0,5,1.75,7.749322464660356,8.99961934066053,1.0,0.0,0.0,4,7,1160,1160.0,1956,0.0,7.251344983372214,7271
13921,698000.0,3,2.5,7.855544677915663,8.441607204459642,2.0,0.0,0.0,3,9,2580,0.0,2006,0.0,7.8160138391590275,4500
13922,419000.0,2,2.5,7.293017679772782,7.617759576608505,2.0,0.0,0.0,4,8,1470,0.0,1985,0.0,7.31986492980897,2055
13923,372000.0,3,1.0,7.739794458408701,9.224243277145174,1.0,0.0,0.0,3,7,2298,0.0,1969,0.0,7.855544677915663,24724
13924,425000.0,3,2.5,7.580699752224563,8.457230850243555,2.0,0.0,0.0,3,7,1960,0.0,2003,0.0,7.438383530044307,4444
13925,386500.0,3,2.25,7.989560449333865,8.991686725934825,1.5,0.0,0.0,3,8,1950,1000.0,1963,0.0,7.630461261783627,7200
13926,348000.0,2,1.0,6.507277712385012,8.897272113133987,1.0,0.0,0.0,3,5,670,0.0,1942,0.0,6.756932389247553,8242
13927,754000.0,5,3.5,8.013012110368916,9.635934851379513,2.0,0.0,0.0,3,10,2230,790.0,1978,0.0,8.210668031162976,14486
13928,269950.0,4,3.0,7.779048644925556,8.896861744480391,2.0,0.0,0.0,4,7,2390,0.0,1944,1981.0,6.835184586147301,7308
13929,891500.0,3,2.5,8.035926369891792,9.941986851686737,2.0,0.0,0.0,4,10,3090,0.0,1991,0.0,8.131530710604252,7566
13930,349950.0,4,1.75,7.484368643286131,8.517193191416238,1.0,0.0,0.0,5,7,890,890.0,1903,0.0,7.528331766707247,5000
13931,360000.0,2,1.0,7.258412150595307,11.31315658497247,1.0,0.0,0.0,3,7,1180,240.0,1956,0.0,7.306531398939505,1863
13933,449250.0,4,2.0,7.299797366758161,8.254268770090183,1.5,0.0,0.0,5,7,1480,0.0,1928,0.0,7.299797366758161,3844
13934,350000.0,4,2.25,7.691656822810547,8.25582842728183,2.0,0.0,0.0,3,7,2190,0.0,2006,0.0,7.549609165154532,3850
13935,790000.0,4,1.75,7.506591780070841,8.722091302389098,1.5,0.0,3.0,4,7,1690,0.0,1911,0.0,7.6638772587034705,5100
13937,834000.0,3,2.25,7.843848638152472,8.316055720364643,2.0,0.0,0.0,3,9,2550,0.0,1983,0.0,7.426549072397305,4089
13938,466950.0,3,1.0,7.215239978730097,8.263590432617319,1.0,0.0,0.0,3,7,1060,300.0,1963,0.0,7.01211529430638,3880
13939,262500.0,3,1.75,7.7226775164680035,10.197313214435868,1.5,0.0,3.0,5,7,1491,768.0,1908,0.0,7.590852123688581,15794
13940,762300.0,4,2.5,8.263590432617319,9.585346272599638,2.0,0.0,0.0,3,10,3880,0.0,1987,0.0,8.083328608786376,14045
13942,439000.0,4,2.5,7.937374696163295,9.757247170313121,1.0,0.0,2.0,3,7,1560,1240.0,1957,0.0,8.026170194946426,13423
13944,420000.0,3,2.5,7.478734825567875,8.292298107063221,2.0,0.0,0.0,3,8,1770,0.0,1999,0.0,7.506591780070841,4046
13945,549000.0,3,2.25,7.560080465021827,9.302098797215724,2.0,0.0,0.0,3,8,1920,0.0,1981,0.0,7.600902459542082,10706
13946,518000.0,4,2.5,7.749322464660356,8.294049640102028,1.5,0.0,0.0,5,8,1510,810.0,1905,0.0,7.306531398939505,4500
13947,695000.0,4,2.5,7.993282328101591,9.40475517645752,2.0,0.0,0.0,3,9,2961,0.0,1998,0.0,7.8709295967551425,17749
13948,485000.0,3,2.5,7.426549072397305,8.90720619496548,2.0,0.0,0.0,3,8,1680,0.0,1988,0.0,7.585788821732034,7470
13949,280000.0,3,1.75,7.371489295214277,10.210972252284089,1.5,0.0,0.0,4,6,1590,0.0,1926,0.0,7.506591780070841,74052
13950,306500.0,2,1.0,7.258412150595307,9.70503661381229,1.5,0.0,0.0,4,6,1420,0.0,1943,0.0,7.549609165154532,16400
13951,720000.0,2,1.0,7.222566018822171,9.154827662045925,1.0,0.0,0.0,3,6,1370,0.0,1950,0.0,7.432483807917119,9930
13952,277500.0,3,2.5,7.8709295967551425,8.42463920980563,2.0,0.0,3.0,3,7,2620,0.0,2010,0.0,7.4205789054108005,4558
13953,649000.0,3,2.0,7.501082124259871,9.741321501945738,2.0,0.0,4.0,3,8,1810,0.0,1913,1987.0,7.687080155783135,24911
13955,267800.0,2,1.0,6.551080335043404,8.699514748210191,1.0,0.0,0.0,4,6,700,0.0,1949,0.0,6.824373670043086,6000
13956,625000.0,4,2.75,7.779048644925556,8.850660919017152,2.0,0.0,0.0,3,8,2390,0.0,1993,0.0,7.644919344958857,6321
13957,600000.0,4,2.5,7.635303886259415,9.002947130753205,1.5,0.0,0.0,3,9,1590,480.0,1924,2003.0,7.6255950721324535,8131
13958,395000.0,4,2.0,7.484368643286131,9.00565049932022,1.5,0.0,0.0,4,7,1780,0.0,1948,0.0,7.07326971745971,8149
13959,212000.0,4,2.5,7.549609165154532,9.988747396486952,1.5,0.0,0.0,3,7,1900,0.0,1940,1987.0,7.122866658599083,9166
13960,425000.0,2,1.0,6.946975992135418,8.303999970955196,1.0,0.0,0.0,3,7,940,100.0,1928,0.0,7.258412150595307,4040
13961,870000.0,4,1.75,7.7706452341291765,8.517193191416238,1.5,0.0,2.0,3,8,1770,600.0,1919,0.0,7.649692623711514,4550
13962,420000.0,3,2.5,7.585788821732034,8.207129168071326,2.0,0.0,0.0,3,7,1970,0.0,2004,0.0,7.585788821732034,3739
13963,800000.0,4,2.25,7.659171367666058,9.202409001649903,2.0,0.0,0.0,3,8,2120,0.0,1981,0.0,7.5443321080536885,7845
13964,575000.0,3,2.5,7.580699752224563,9.16272451803452,2.0,0.0,0.0,3,8,1960,0.0,1989,0.0,7.832014180505469,9206
13966,400000.0,3,2.25,7.07326971745971,9.565073431677574,2.0,0.0,0.0,3,7,1180,0.0,1987,0.0,7.528331766707247,10390
13967,750000.0,3,2.5,7.779048644925556,8.787220328629298,1.0,0.0,2.0,4,8,1440,950.0,1955,0.0,7.605890001053122,6550
13968,235000.0,3,1.0,7.1308988302963465,8.934850340289763,1.0,0.0,0.0,5,7,1250,0.0,1961,0.0,7.1308988302963465,7592
13969,599950.0,5,3.0,7.8632667240095735,9.523251498473739,1.0,0.0,0.0,5,8,1300,1300.0,1967,0.0,7.673223121121708,7800
13970,481203.0,2,1.0,6.84587987526405,8.242756345714477,1.0,0.0,0.0,3,7,940,0.0,1929,0.0,7.426549072397305,3800
13972,379000.0,3,2.5,7.333023014386481,7.976938756959434,2.0,0.0,0.0,4,7,1530,0.0,1986,0.0,7.222566018822171,3783
13973,626000.0,3,1.75,7.795646536334594,8.517193191416238,2.0,0.0,0.0,4,7,1760,670.0,1945,0.0,7.1853870155804165,4062
13974,535000.0,2,1.0,6.937314081223682,8.484876589939695,1.0,0.0,0.0,3,7,920,110.0,1939,0.0,7.333023014386481,4944
13976,410000.0,2,1.5,7.07326971745971,6.9411900550683745,2.0,0.0,0.0,3,7,1120,60.0,2001,0.0,7.036148493750536,1034
13978,326250.0,3,1.0,6.966024187106113,9.176059437999308,1.0,0.0,0.0,3,7,1060,0.0,1967,0.0,7.1853870155804165,10162
13979,200000.0,2,1.0,6.672032945461067,8.697011617992073,1.0,0.0,0.0,3,6,790,0.0,1944,0.0,6.937314081223682,5985
13980,880000.0,4,2.5,8.029432840581244,9.017968479328726,1.0,0.0,0.0,5,8,2100,970.0,1958,0.0,7.727535110475448,8800
13981,370000.0,2,2.0,7.649692623711514,10.976576883973152,2.0,0.0,0.0,3,9,2100,0.0,2005,0.0,7.272398392570047,59346
13982,190000.0,2,2.5,7.003065458786462,7.459914766241105,2.0,0.0,0.0,3,8,1100,0.0,2006,0.0,7.383989457978509,2563
13984,625000.0,4,3.0,7.691656822810547,9.45915167003897,1.0,0.0,0.0,3,9,1520,670.0,1989,0.0,8.022896869601457,4673
13985,590000.0,4,3.5,8.146129510025405,8.835355971121606,2.0,0.0,0.0,3,10,2750,700.0,2004,0.0,8.146129510025405,6873
13986,575000.0,3,2.5,7.635303886259415,8.188411308079031,2.0,0.0,0.0,3,8,2070,0.0,1999,0.0,7.635303886259415,6844
13987,470000.0,2,1.0,7.081708586105575,8.556413904569519,1.0,0.0,0.0,5,7,1190,0.0,1912,0.0,7.346010209913293,5100
13989,229000.0,3,1.0,6.84587987526405,9.035986984831405,1.0,0.0,0.0,3,7,940,0.0,1958,0.0,7.081708586105575,8400
13990,279900.0,3,1.0,7.154615356913663,9.467150780760877,1.5,0.0,0.0,3,6,1280,0.0,1942,0.0,7.383989457978509,19467
13991,307000.0,3,1.0,7.222566018822171,8.922658299524402,1.0,0.0,0.0,3,7,1370,0.0,1960,0.0,7.05617528410041,7500
13992,399950.0,3,1.75,7.803843303538772,9.61587214452889,1.0,0.0,0.0,3,7,1980,470.0,1989,0.0,7.489970898834801,15323
13993,405000.0,4,2.25,7.585788821732034,9.664151101014628,1.0,0.0,0.0,3,7,1370,600.0,1962,0.0,7.779048644925556,11336
13994,539950.0,4,2.75,7.975908360165538,9.104979856318357,1.0,0.0,0.0,4,8,2130,780.0,1966,0.0,7.585788821732034,9000
13996,340000.0,3,1.75,7.146772179452637,9.038602608721874,1.0,0.0,0.0,3,7,1270,0.0,1967,0.0,7.293017679772782,8500
13997,214950.0,3,1.75,7.358830898342354,8.491875383431948,1.0,0.0,0.0,4,7,1310,260.0,1977,0.0,7.22983877815125,5200
13998,450000.0,4,2.75,7.745002803515839,8.639410824140487,1.0,0.0,2.0,3,8,1330,980.0,1952,0.0,7.7406644019172415,5650
13999,515000.0,3,1.75,7.549609165154532,8.517193191416238,1.0,0.0,0.0,4,7,950,950.0,1925,0.0,7.258412150595307,5000
14001,230000.0,3,1.0,6.966024187106113,9.204925739274683,1.0,0.0,0.0,4,7,1060,0.0,1956,0.0,7.177782416195197,10619
14002,681000.0,3,1.75,7.539027055823995,9.213535262872702,1.0,0.0,0.0,4,8,1880,0.0,1984,0.0,7.795646536334594,9732
14003,255000.0,3,1.0,7.05617528410041,9.063694791634697,1.0,0.0,0.0,3,6,1160,0.0,1923,0.0,7.170119543449628,8636
14004,580000.0,2,1.0,6.756932389247553,8.297294370266917,1.0,0.0,0.0,3,7,860,0.0,1925,0.0,7.306531398939505,4013
14005,295000.0,2,2.0,7.371489295214277,8.987196820661973,1.0,0.0,0.0,3,7,910,680.0,1984,0.0,7.371489295214277,8364
14006,286000.0,2,1.0,7.064759027791802,8.78615105486974,1.0,0.0,0.0,3,7,1170,0.0,1913,0.0,7.346010209913293,7225
14007,425000.0,3,1.5,7.081708586105575,8.99961934066053,1.0,0.0,0.0,3,7,830,360.0,1947,0.0,7.135687347028144,8100
14009,380000.0,3,2.0,7.414572881350589,9.0217190130337,1.0,0.0,0.0,3,7,1660,0.0,1949,0.0,7.414572881350589,7559
14010,506000.0,3,2.0,7.05617528410041,8.719317375506371,1.0,0.0,0.0,3,7,1160,0.0,1947,0.0,7.047517221357296,5100
14011,315000.0,3,2.5,7.575584651557793,9.171391621837609,2.0,0.0,0.0,3,7,1950,0.0,1992,0.0,7.5443321080536885,7133
14012,449950.0,4,2.5,7.8119734296220225,8.24564690087386,2.0,0.0,0.0,3,8,2470,0.0,1999,0.0,7.783224016336037,4266
14013,255000.0,3,1.0,7.265429723253953,9.42706335548747,1.0,0.0,0.0,3,7,1430,0.0,1964,0.0,7.549609165154532,10350
14014,289000.0,3,2.5,7.585788821732034,9.170247278409738,2.0,0.0,0.0,3,7,1090,880.0,1988,0.0,7.61085279039525,9608
14015,389000.0,3,1.75,7.24422751560335,9.212138753917563,1.0,0.0,0.0,4,7,1400,0.0,1962,0.0,7.2078598714324755,9300
14016,327000.0,3,1.5,7.31986492980897,12.748757336519873,1.0,0.0,2.0,4,7,1510,0.0,1964,0.0,7.4673710669175595,169884
14018,210000.0,3,1.0,6.824373670043086,8.796641458940915,1.0,0.0,0.0,3,6,920,0.0,1948,0.0,7.528331766707247,8424
14020,360000.0,4,2.5,7.820037989458753,8.46611040118692,2.0,0.0,0.0,3,7,2490,0.0,2001,0.0,7.828038032125829,5233
14021,875000.0,4,2.5,8.016317898503415,9.680344001221918,2.0,0.0,0.0,3,11,3030,0.0,1990,0.0,8.207946941048617,16641
14022,550000.0,4,2.25,7.408530566894626,8.881836305004146,1.0,0.0,0.0,3,8,1650,0.0,1967,0.0,7.687080155783135,7950
14023,257500.0,3,1.5,7.098375638590786,9.433483923290392,1.0,0.0,0.0,3,7,1210,0.0,1962,0.0,7.098375638590786,12500
14025,202950.0,2,1.0,6.966024187106113,8.545586265917455,1.0,0.0,0.0,5,6,1060,0.0,1969,0.0,7.029972911706386,5200
14026,622000.0,4,1.75,7.893572073504902,8.719317375506371,1.0,0.0,0.0,5,8,1340,1340.0,1959,0.0,7.749322464660356,6840
14027,455000.0,4,1.75,7.489970898834801,10.73068474121633,1.0,0.0,0.0,3,8,1410,380.0,1976,0.0,7.533693709848633,47480
14028,805000.0,3,2.5,7.897296472595885,9.767725101522128,2.0,0.0,3.0,3,10,2690,0.0,1997,0.0,8.191463051326927,16887
14029,257000.0,2,1.0,6.646390514847729,9.158731238242952,1.0,0.0,0.0,3,6,770,0.0,1950,0.0,7.346010209913293,7532
14030,744500.0,5,2.5,7.90100705199242,9.71534911042061,1.0,0.0,0.0,4,8,1750,950.0,1967,0.0,7.851661177889265,11840
14031,885000.0,4,2.5,7.8709295967551425,9.122273893107732,2.0,0.0,0.0,3,8,2620,0.0,1996,0.0,7.7142311448490855,7405
14032,355000.0,2,2.25,6.835184586147301,6.616065185132817,2.0,0.0,0.0,3,8,630,300.0,2007,0.0,6.84587987526405,6000
14033,240000.0,3,1.0,7.200424892944957,8.85366542803745,1.0,0.0,0.0,4,7,1340,0.0,1978,0.0,7.52294091807237,7904
14035,639900.0,3,2.5,7.753623546559746,8.333270353255308,2.0,0.0,0.0,4,8,2330,0.0,1992,0.0,7.986164860332727,4500
14036,292000.0,3,1.75,7.455876687491824,9.334767950351235,1.0,0.0,0.0,5,7,1730,0.0,1972,0.0,7.615791072035833,17859
14037,563500.0,4,2.5,7.930206206684683,8.966738978759576,2.0,0.0,3.0,3,9,2780,0.0,2004,0.0,8.058327306580958,7848
14038,389000.0,2,2.0,7.090076835776092,8.872206756028303,1.0,0.0,0.0,3,8,1200,0.0,2006,0.0,7.4205789054108005,4601
14040,661000.0,3,2.0,7.506591780070841,8.393442383980062,2.0,0.0,0.0,4,8,1820,0.0,1994,0.0,7.560080465021827,13402
14041,344000.0,2,2.0,7.170119543449628,8.446556111816797,1.0,0.0,0.0,3,8,1300,0.0,2005,0.0,7.402451520818244,4780
14042,510000.0,1,1.0,6.522092798170152,8.794824928014517,1.0,0.0,0.0,3,5,480,200.0,1916,0.0,7.064759027791802,5500
14043,289000.0,2,1.0,6.659293919683638,8.326516830239528,1.0,0.0,0.0,3,7,780,0.0,1942,0.0,7.003065458786462,5100
14044,365000.0,3,2.25,7.795646536334594,8.937743936942443,1.5,0.0,0.0,3,8,1900,530.0,1979,0.0,7.450079569807499,11250
14045,410000.0,3,1.5,7.4673710669175595,10.388995368317829,1.0,0.0,0.0,4,7,1750,0.0,1966,0.0,7.506591780070841,102801
14046,535610.0,3,1.0,7.383989457978509,8.536995818712418,1.5,0.0,0.0,5,7,1010,600.0,1901,0.0,7.146772179452637,5100
14047,397950.0,4,1.75,7.659171367666058,8.938531648680692,2.0,0.0,0.0,3,8,2120,0.0,1971,2002.0,7.506591780070841,7620
14048,284000.0,3,1.75,7.265429723253953,8.48673398393153,1.0,0.0,0.0,3,7,930,500.0,1978,0.0,7.265429723253953,4850
14049,201000.0,4,1.5,7.215239978730097,8.99961934066053,1.5,0.0,0.0,3,7,1360,0.0,1962,0.0,7.170119543449628,8100
14050,734000.0,4,2.25,7.835974581721566,8.517193191416238,1.5,0.0,0.0,4,7,1690,840.0,1925,0.0,7.333023014386481,5000
14051,357500.0,5,3.0,8.0925452638913,9.121071904218,2.0,0.0,0.0,3,7,3270,0.0,2002,0.0,8.070906088787819,6300
14052,550120.0,5,2.5,7.8709295967551425,8.99342737041261,1.0,0.0,0.0,3,8,1520,1100.0,1975,0.0,7.615791072035833,7676
14053,300000.0,3,1.5,7.501082124259871,9.015784277513886,1.0,0.0,0.0,3,8,1810,0.0,1988,0.0,7.723120092266331,8491
14054,374950.0,3,2.5,7.659171367666058,9.175024026848615,2.0,0.0,0.0,3,8,2120,0.0,1992,0.0,7.484368643286131,9801
14055,602500.0,4,1.75,7.691656822810547,10.621327345686446,2.0,0.0,0.0,3,8,2190,0.0,1980,0.0,7.859413154693583,35370
14056,221000.0,3,1.0,6.887552571664617,8.936692688488204,1.0,0.0,0.0,3,7,980,0.0,1954,0.0,6.887552571664617,8125
14058,235000.0,4,2.0,7.3395376954076745,9.13550906135318,1.0,0.0,0.0,3,7,1540,0.0,1955,0.0,7.3395376954076745,5110
14059,375000.0,3,1.0,6.887552571664617,8.895081531754167,1.0,0.0,0.0,3,7,980,0.0,1967,0.0,7.154615356913663,7296
14060,599000.0,4,2.5,7.659171367666058,8.199738960630786,2.0,0.0,0.0,3,8,2120,0.0,2005,0.0,7.691656822810547,3640
14061,562100.0,3,2.25,7.644919344958857,9.40195197567723,2.0,0.0,0.0,3,8,2090,0.0,1983,0.0,7.473069088032197,12112
14062,640000.0,3,2.5,7.3901814282264295,7.227662498728654,2.0,0.0,0.0,3,8,1100,520.0,2009,0.0,7.3901814282264295,1251
14063,294000.0,3,2.0,7.408530566894626,9.328656598794225,1.0,0.0,0.0,4,7,1250,400.0,1957,0.0,7.528331766707247,11256
14064,714000.0,4,2.5,8.080237416216702,8.957510510291613,2.0,0.0,0.0,3,9,3230,0.0,2005,0.0,8.226840890408578,8344
14066,280000.0,4,2.25,7.3777589082278725,8.976641306722456,2.0,0.0,0.0,3,7,1600,0.0,1991,0.0,7.3395376954076745,7242
14067,260000.0,4,2.5,7.489970898834801,8.379768515504566,2.0,0.0,0.0,3,7,1790,0.0,1993,0.0,7.489970898834801,4305
14068,294000.0,3,1.5,7.630461261783627,9.619133270177022,1.5,0.0,0.0,4,7,2060,0.0,1938,0.0,7.549609165154532,15674
14069,255500.0,4,1.0,7.222566018822171,10.626047893664422,1.5,0.0,2.0,5,5,1370,0.0,1900,0.0,7.371489295214277,84070
14071,450000.0,3,2.0,7.31986492980897,10.681894577046897,1.0,0.0,0.0,3,7,1510,0.0,1954,0.0,7.630461261783627,67756
14072,368000.0,3,1.0,7.154615356913663,9.200087995511831,1.0,0.0,0.0,3,7,1280,0.0,1968,0.0,7.162397497355718,9625
14073,830000.0,4,2.25,7.687080155783135,9.310728546007452,1.0,0.0,0.0,3,8,1370,810.0,1963,0.0,7.644919344958857,8747
14074,282500.0,2,1.75,7.272398392570047,9.324561516066206,1.0,0.0,0.0,4,6,1130,310.0,1935,0.0,7.1308988302963465,9381
14075,335000.0,3,2.25,7.365180126021013,9.693692018741418,1.0,0.0,0.0,4,7,1580,0.0,1978,0.0,7.27931883541462,16215
14076,558000.0,2,2.0,7.365180126021013,8.656955133791396,1.0,0.0,0.0,5,6,790,790.0,1910,0.0,7.365180126021013,5750
14077,270000.0,4,1.5,7.455876687491824,9.048409504829962,1.5,0.0,0.0,4,7,1730,0.0,1961,0.0,7.31986492980897,8505
14079,493000.0,4,1.75,7.615791072035833,9.814383077453307,1.5,0.0,0.0,4,7,2030,0.0,1975,0.0,7.585788821732034,7307
14080,740000.0,4,2.5,7.824046010856292,9.242807562113684,2.0,0.0,0.0,3,10,2500,0.0,1992,0.0,7.904703913873747,8375
14081,789800.0,3,2.5,7.865187954187467,7.703459047867175,2.0,0.0,2.0,3,9,2090,515.0,1979,0.0,7.865187954187467,2300
14082,275000.0,2,1.0,6.813444599510896,8.340694647925071,1.0,0.0,0.0,3,6,910,0.0,1910,0.0,7.299797366758161,6050
14084,424000.0,3,1.75,7.038783541388542,8.130059039992796,1.0,0.0,0.0,5,7,620,520.0,1925,0.0,7.299797366758161,3500
14085,715000.0,2,1.0,6.907755278982137,8.164225652265827,1.0,0.0,4.0,4,5,1000,0.0,1914,0.0,7.5652752818989315,4920
14086,600000.0,4,2.5,8.009695357742922,8.981304494957135,2.0,0.0,0.0,3,9,3010,0.0,2000,0.0,7.8898337513942955,6202
14087,802000.0,2,1.75,7.6544432264701125,9.071078304642676,1.0,0.0,4.0,4,9,1760,350.0,1960,0.0,7.659171367666058,9500
14089,750000.0,4,3.25,7.6255950721324535,8.517193191416238,2.0,0.0,0.0,4,8,1370,680.0,1987,0.0,7.450079569807499,5000
14090,405000.0,2,1.0,6.993932975223189,9.257319373170178,1.0,0.0,0.0,2,7,780,310.0,1981,0.0,7.05617528410041,10533
14091,521900.0,3,2.5,7.649692623711514,9.420439209769585,2.0,0.0,0.0,3,9,2100,0.0,1997,0.0,7.749322464660356,6257
14092,275000.0,3,1.0,6.907755278982137,8.989444293202451,1.0,0.0,0.0,3,7,1000,0.0,1969,0.0,7.146772179452637,8000
14093,600000.0,5,3.25,8.391629968440892,10.97090152903382,2.0,0.0,0.0,4,9,2330,2080.0,2001,0.0,7.807916628926408,42565
14094,442500.0,3,1.75,7.495541943884256,9.230142999272362,1.0,0.0,0.0,3,8,1800,0.0,1967,0.0,7.668561108015897,10128
14095,229950.0,2,1.0,6.824373670043086,8.951051374025619,1.0,0.0,0.0,3,6,920,0.0,1944,0.0,7.251344983372214,7128
14096,274950.0,3,2.0,7.251344983372214,8.890823576004383,1.0,0.0,0.0,4,7,1410,0.0,1983,0.0,7.237059026124737,8060
14097,407185.0,3,1.75,7.528331766707247,10.78053837107268,1.5,0.0,0.0,4,8,1860,0.0,1929,0.0,7.251344983372214,23066
14098,468000.0,4,2.5,7.649692623711514,9.035986984831405,1.0,0.0,0.0,4,7,1240,860.0,1976,0.0,7.590852123688581,8610
14099,450000.0,2,1.0,6.937314081223682,8.381373468273702,1.0,0.0,0.0,3,7,1030,0.0,1942,0.0,7.258412150595307,4268
14100,219950.0,2,1.0,6.84587987526405,9.104646467417119,1.0,0.0,0.0,5,7,940,0.0,1955,0.0,7.01211529430638,9126
14101,275000.0,2,2.5,7.200424892944957,8.698681067461614,2.0,0.0,0.0,3,7,1340,0.0,1989,0.0,7.3395376954076745,6616
